Cell_lable,NumberOfDivision
2308,NaN
2309,NaN
2310,NaN
2311,4
2312,NaN
2313,3
2314,NaN
2315,NaN
2316,NaN
2317,NaN
2318,NaN
2319,NaN
2320,1
2321,NaN
2322,NaN
2323,NaN
2324,NaN
2325,NaN
2326,4
2327,NaN
2328,2
2329,3
2330,2
2331,NaN
2332,NaN
2333,4
2334,NaN
2335,NaN
2336,NaN
2337,NaN
2338,NaN
2339,2
2340,NaN
2341,NaN
2342,NaN
2343,NaN
2344,NaN
2345,2
2346,NaN
2347,1
2348,4
2349,5
2350,2
2351,NaN
2352,NaN
2353,NaN
2354,NaN
2355,NaN
2356,2
2357,NaN
2358,NaN
2359,NaN
2360,2
2361,3
2362,NaN
2363,NaN
2364,NaN
2365,NaN
2366,NaN
2367,NaN
2368,1
2369,NaN
2370,NaN
2371,NaN
2372,NaN
2373,NaN
2374,3
2375,NaN
2376,NaN
2377,NaN
2378,NaN
2379,NaN
2380,NaN
2381,NaN
2382,5
2383,NaN
2384,NaN
2385,NaN
2386,NaN
2387,2
2388,NaN
2389,NaN
2390,NaN
2391,NaN
2392,NaN
2393,3
2394,6
2395,NaN
2396,1
2397,NaN
2398,NaN
2399,NaN
2400,NaN
2401,1
2402,NaN
2403,NaN
2404,11
2405,NaN
2406,6
2407,NaN
2408,3
2409,NaN
2410,NaN
2411,3
2412,NaN
2413,NaN
2414,NaN
2415,NaN
2416,NaN
2417,NaN
2418,4
2419,NaN
2420,NaN
2421,3
2422,NaN
2423,NaN
2424,NaN
2425,NaN
2426,1
2427,NaN
2428,NaN
2429,1
2430,NaN
2431,NaN
2432,NaN
2433,NaN
2434,NaN
2435,NaN
2436,NaN
2437,NaN
2438,NaN
2439,NaN
2440,NaN
2441,4
2442,2
2443,NaN
2444,NaN
2445,NaN
2446,NaN
2447,NaN
2448,1
2449,NaN
2450,NaN
2451,NaN
2452,NaN
2453,1
2454,NaN
2455,NaN
2456,1
2457,NaN
2458,NaN
2459,NaN
2460,NaN
2461,NaN
2462,1
2463,NaN
2464,NaN
2465,NaN
2466,NaN
2467,1
2468,NaN
2469,NaN
2470,NaN
2471,NaN
2472,1
2473,NaN
2474,NaN
2475,NaN
2476,2
2477,NaN
2478,NaN
2479,NaN
2480,NaN
2481,NaN
2482,NaN
2483,NaN
2484,NaN
2485,NaN
2486,NaN
2487,NaN
2488,NaN
2489,NaN
2490,2
2491,NaN
2492,1
2493,NaN
2494,1
2495,NaN
2496,NaN
2497,NaN
2498,NaN
2499,NaN
2500,NaN
2501,1
2502,9
2503,NaN
2504,NaN
2505,8
2506,NaN
2507,NaN
2508,NaN
2509,NaN
2510,NaN
2511,NaN
2512,NaN
2513,NaN
2514,NaN
2515,NaN
2516,NaN
2517,NaN
2518,NaN
2519,NaN
2520,NaN
2521,4
2522,NaN
2523,NaN
2524,NaN
2525,NaN
2526,NaN
2527,NaN
2528,NaN
2529,NaN
2530,NaN
2531,1
2532,1
2533,NaN
2534,1
2535,NaN
2536,10
2537,NaN
2538,NaN
2539,NaN
2540,NaN
2541,NaN
2542,NaN
2543,3
2544,NaN
2545,NaN
2546,16
2547,5
2548,8
2549,15
2550,4
2551,NaN
2552,3
2553,NaN
2554,NaN
2555,NaN
2556,6
2557,11
2558,NaN
2559,NaN
2560,2
2561,3
2562,1
2563,NaN
2564,1
2565,NaN
2566,NaN
2567,NaN
2568,1
2569,NaN
2570,2
2571,NaN
2572,NaN
2573,5
2574,NaN
2575,2
2576,1
2577,NaN
2578,NaN
2579,NaN
2580,8
2581,6
2582,NaN
2583,NaN
2584,2
2585,5
2586,NaN
2587,NaN
2588,NaN
2589,NaN
2590,NaN
2591,1
2592,1
2593,1
2594,1
2595,NaN
2596,NaN
2597,NaN
2598,NaN
2599,NaN
2600,NaN
2601,4
2602,NaN
2603,2
2604,NaN
2605,NaN
2606,1
2607,NaN
2608,NaN
2609,NaN
2610,NaN
2611,NaN
2612,NaN
2613,NaN
2614,NaN
2615,NaN
2616,NaN
2617,NaN
2618,4
2619,1
2620,1
2621,NaN
2622,NaN
2623,NaN
2624,NaN
2625,NaN
2626,NaN
2627,NaN
2628,NaN
2629,NaN
2630,NaN
2631,NaN
2632,1
2633,NaN
2634,11
2635,NaN
2636,NaN
2637,NaN
2638,NaN
2639,NaN
2640,4
2641,NaN
2642,NaN
2643,NaN
2644,NaN
2645,NaN
2646,3
2647,NaN
2648,NaN
2649,NaN
2650,NaN
2651,NaN
2652,NaN
2653,NaN
2654,NaN
2655,NaN
2656,NaN
2657,NaN
2658,NaN
2659,NaN
2660,NaN
2661,NaN
2662,NaN
2663,NaN
2664,NaN
2665,NaN
2666,NaN
2667,NaN
2668,9
2669,NaN
2670,15
2671,NaN
2672,NaN
2673,15
2674,NaN
2675,NaN
2676,10
2677,11
2678,NaN
2679,NaN
2680,NaN
2681,2
2682,NaN
2683,NaN
2684,NaN
2685,NaN
2686,NaN
2687,NaN
2688,NaN
2689,NaN
2690,5
2691,NaN
2692,NaN
2693,NaN
2694,NaN
2695,1
2696,NaN
2697,2
2698,1
2699,NaN
2700,NaN
2701,NaN
2702,NaN
2703,NaN
2704,NaN
2705,NaN
2706,NaN
2707,NaN
2708,NaN
2709,NaN
2710,NaN
2711,NaN
2712,NaN
2713,NaN
2714,NaN
2715,6
2716,NaN
2717,NaN
2718,NaN
2719,NaN
2720,NaN
2721,NaN
2722,2
2723,1
2724,NaN
2725,NaN
2726,NaN
2727,NaN
2728,NaN
2729,NaN
2730,NaN
2731,NaN
2732,NaN
2733,NaN
2734,NaN
2735,NaN
2736,NaN
2737,NaN
2738,NaN
2739,NaN
2740,NaN
2741,NaN
2742,NaN
2743,NaN
2744,NaN
2745,NaN
2746,NaN
2747,NaN
2748,NaN
2749,NaN
2750,NaN
2751,NaN
2752,NaN
2753,2
2754,NaN
2755,NaN
2756,2
2757,NaN
2758,NaN
2759,2
2760,NaN
2761,NaN
2762,NaN
2763,NaN
2764,NaN
2765,NaN
2766,NaN
2767,NaN
2768,1
2769,NaN
2770,1
2771,NaN
2772,1
2773,NaN
2774,NaN
2775,NaN
2776,NaN
2777,1
2778,1
2779,NaN
2780,NaN
2781,NaN
2782,NaN
2783,NaN
2784,2
2785,1
2786,NaN
2787,NaN
2788,NaN
2789,5
2790,NaN
2791,NaN
2792,NaN
2793,NaN
2794,15
2795,9
2796,NaN
2797,NaN
2798,10
2799,NaN
2800,NaN
2801,NaN
2802,6
2803,NaN
2804,NaN
2805,NaN
2806,NaN
2807,NaN
2808,NaN
2809,NaN
2810,NaN
2811,NaN
2812,NaN
2813,NaN
2814,NaN
2815,1
2816,1
2817,NaN
2818,NaN
2819,NaN
2820,NaN
2821,1
2822,NaN
2823,NaN
2824,5
2825,NaN
2826,NaN
2827,NaN
2828,NaN
2829,NaN
2830,NaN
2831,1
2832,NaN
2833,NaN
2834,NaN
2835,NaN
2836,NaN
2837,NaN
2838,NaN
2839,NaN
2840,NaN
2841,NaN
2842,NaN
2843,NaN
2844,2
2845,NaN
2846,NaN
2847,NaN
2848,NaN
2849,NaN
2850,NaN
2851,NaN
2852,NaN
2853,NaN
2854,NaN
2855,7
2856,NaN
2857,5
2858,NaN
2859,NaN
2860,NaN
2861,NaN
2862,NaN
2863,NaN
2864,NaN
2865,3
2866,NaN
2867,NaN
2868,2
2869,NaN
2870,NaN
2871,NaN
2872,NaN
2873,1
2874,NaN
2875,2
2876,1
2877,NaN
2878,NaN
2879,NaN
2880,NaN
2881,2
2882,NaN
2883,NaN
2884,NaN
2885,NaN
2886,NaN
2887,3
2888,NaN
2889,8
2890,NaN
2891,NaN
2892,1
2893,NaN
2894,3
2895,18
2896,NaN
2897,NaN
2898,9
2899,NaN
2900,NaN
2901,NaN
2902,NaN
2903,1
2904,NaN
2905,NaN
2906,NaN
2907,NaN
2908,NaN
2909,NaN
2910,NaN
2911,NaN
2912,NaN
2913,NaN
2914,NaN
2915,NaN
2916,NaN
2917,2
2918,NaN
2919,NaN
2920,NaN
2921,NaN
2922,1
2923,12
2924,NaN
2925,1
2926,NaN
2927,3
2928,NaN
2929,NaN
2930,17
2931,NaN
2932,NaN
2933,3
2934,14
2935,12
2936,NaN
2937,NaN
2938,NaN
2939,NaN
2940,15
2941,NaN
2942,NaN
2943,NaN
2944,NaN
2945,NaN
2946,NaN
2947,NaN
2948,1
2949,3
2950,NaN
2951,NaN
2952,NaN
2953,NaN
2954,NaN
2955,NaN
2956,NaN
2957,NaN
2958,NaN
2959,1
2960,NaN
2961,NaN
2962,NaN
2963,NaN
2964,NaN
2965,3
2966,NaN
2967,2
2968,NaN
2969,NaN
2970,NaN
2971,NaN
2972,NaN
2973,NaN
2974,NaN
2975,NaN
2976,NaN
2977,NaN
2978,NaN
2979,NaN
2980,NaN
2981,2
2982,NaN
2983,NaN
2984,1
2985,NaN
2986,8
2987,NaN
2988,NaN
2989,NaN
2990,NaN
2991,NaN
2992,NaN
2993,1
2994,NaN
2995,1
2996,1
2997,4
2998,NaN
2999,NaN
3000,NaN
3001,NaN
3002,NaN
3003,NaN
3004,2
3005,NaN
3006,1
3007,NaN
3008,NaN
3009,NaN
3010,NaN
3011,NaN
3012,1
3013,NaN
3014,1
3015,1
3016,NaN
3017,NaN
3018,NaN
3019,NaN
3020,NaN
3021,2
3022,NaN
3023,NaN
3024,NaN
3025,NaN
3026,NaN
3027,NaN
3028,2
3029,NaN
3030,NaN
3031,NaN
3032,NaN
3033,NaN
3034,NaN
3035,NaN
3036,1
3037,NaN
3038,NaN
3039,NaN
3040,NaN
3041,NaN
3042,NaN
3043,1
3044,NaN
3045,NaN
3046,NaN
3047,8
3048,2
3049,6
3050,NaN
3051,NaN
3052,NaN
3053,NaN
3054,NaN
3055,NaN
3056,NaN
3057,NaN
3058,NaN
3059,1
3060,NaN
3061,NaN
3062,NaN
3063,NaN
3064,NaN
3065,NaN
3066,NaN
3067,NaN
3068,NaN
3069,NaN
3070,NaN
3071,1
3072,15
3073,1
3074,1
3075,NaN
3076,3
3077,NaN
3078,NaN
3079,NaN
3080,NaN
3081,NaN
3082,NaN
3083,NaN
3084,NaN
3085,NaN
3086,NaN
3087,NaN
3088,NaN
3089,NaN
3090,NaN
3091,NaN
3092,NaN
3093,NaN
3094,NaN
3095,NaN
3096,NaN
3097,NaN
3098,NaN
3099,8
3100,1
3101,NaN
3102,NaN
3103,NaN
3104,NaN
3105,1
3106,NaN
3107,NaN
3108,NaN
3109,NaN
3110,1
3111,NaN
3112,17
3113,NaN
3114,1
3115,NaN
3116,NaN
3117,NaN
3118,NaN
3119,1
3120,NaN
3121,6
3122,NaN
3123,2
3124,NaN
3125,NaN
3126,NaN
3127,NaN
3128,NaN
3129,NaN
3130,NaN
3131,7
3132,NaN
3133,5
3134,3
3135,NaN
3136,2
3137,NaN
3138,NaN
3139,NaN
3140,NaN
3141,NaN
3142,NaN
3143,NaN
3144,NaN
3145,NaN
3146,NaN
3147,NaN
3148,1
3149,NaN
3150,NaN
3151,NaN
3152,7
3153,NaN
3154,NaN
3155,NaN
3156,NaN
3157,NaN
3158,NaN
3159,NaN
3160,NaN
3161,NaN
3162,NaN
3163,NaN
3164,NaN
3165,1
3166,2
3167,1
3168,2
3169,NaN
3170,NaN
3171,1
3172,NaN
3173,NaN
3174,NaN
3175,NaN
3176,NaN
3177,NaN
3178,NaN
3179,NaN
3180,6
3181,7
3182,NaN
3183,NaN
3184,1
3185,1
3186,2
3187,NaN
3188,NaN
3189,NaN
3190,2
3191,NaN
3192,NaN
3193,NaN
3194,3
3195,NaN
3196,NaN
3197,NaN
3198,NaN
3199,NaN
3200,1
3201,NaN
3202,NaN
3203,NaN
3204,NaN
3205,NaN
3206,1
3207,NaN
3208,NaN
3209,NaN
3210,NaN
3211,NaN
3212,2
3213,NaN
3214,NaN
3215,NaN
3216,3
3217,NaN
3218,1
3219,NaN
3220,NaN
3221,NaN
3222,NaN
3223,NaN
3224,NaN
3225,2
3226,NaN
3227,NaN
3228,NaN
3229,NaN
3230,NaN
3231,NaN
3232,NaN
3233,NaN
3234,NaN
3235,NaN
3236,NaN
3237,NaN
3238,NaN
3239,NaN
3240,NaN
3241,NaN
3242,NaN
3243,NaN
3244,NaN
3245,NaN
3246,3
3247,3
3248,NaN
3249,6
3250,NaN
3251,NaN
3252,11
3253,NaN
3254,NaN
3255,1
3256,NaN
3257,NaN
3258,7
3259,NaN
3260,NaN
3261,1
3262,1
3263,NaN
3264,NaN
3265,4
3266,NaN
3267,1
3268,NaN
3269,NaN
3270,4
3271,NaN
3272,1
3273,NaN
3274,1
3275,NaN
3276,NaN
3277,NaN
3278,NaN
3279,4
3280,7
3281,NaN
3282,NaN
3283,NaN
3284,NaN
3285,1
3286,7
3287,NaN
3288,NaN
3289,NaN
3290,NaN
3291,NaN
3292,1
3293,NaN
3294,NaN
3295,NaN
3296,1
3297,NaN
3298,NaN
3299,2
3300,NaN
3301,1
3302,NaN
3303,NaN
3304,NaN
3305,NaN
3306,NaN
3307,NaN
3308,NaN
3309,NaN
3310,NaN
3311,2
3312,3
3313,NaN
3314,1
3315,NaN
3316,NaN
3317,NaN
3318,NaN
3319,NaN
3320,1
3321,NaN
3322,NaN
3323,2
3324,NaN
3325,NaN
3326,NaN
3327,NaN
3328,NaN
3329,NaN
3330,NaN
3331,NaN
3332,NaN
3333,NaN
3334,NaN
3335,1
3336,NaN
3337,NaN
3338,1
3339,1
3340,1
3341,NaN
3342,NaN
3343,NaN
3344,NaN
3345,NaN
3346,NaN
3347,NaN
3348,NaN
3349,14
3350,NaN
3351,1
3352,NaN
3353,1
3354,NaN
3355,NaN
3356,3
3357,1
3358,NaN
3359,1
3360,1
3361,NaN
3362,NaN
3363,NaN
3364,NaN
3365,1
3366,4
3367,NaN
3368,NaN
3369,NaN
3370,NaN
3371,1
3372,NaN
3373,NaN
3374,1
3375,NaN
3376,NaN
3377,1
3378,NaN
3379,NaN
3380,NaN
3381,2
3382,NaN
3383,NaN
3384,3
3385,1
3386,NaN
3387,NaN
3388,4
3389,NaN
3390,NaN
3391,NaN
3392,1
3393,NaN
3394,NaN
3395,2
3396,NaN
3397,1
3398,NaN
3399,1
3400,NaN
3401,NaN
3402,1
3403,NaN
3404,5
3405,NaN
3406,NaN
3407,NaN
3408,NaN
3409,NaN
3410,NaN
3411,NaN
3412,1
3413,NaN
3414,NaN
3415,NaN
3416,NaN
3417,NaN
3418,NaN
3419,1
3420,NaN
3421,NaN
3422,NaN
3423,1
3424,3
3425,NaN
3426,NaN
3427,NaN
3428,NaN
3429,NaN
3430,NaN
3431,NaN
3432,NaN
3433,NaN
3434,4
3435,NaN
3436,NaN
3437,1
3438,NaN
3439,NaN
3440,NaN
3441,NaN
3442,NaN
3443,NaN
3444,1
3445,NaN
3446,NaN
3447,NaN
3448,NaN
3449,5
3450,1
3451,5
3452,NaN
3453,NaN
3454,NaN
3455,NaN
3456,NaN
3457,4
3458,NaN
3459,NaN
3460,NaN
3461,NaN
3462,1
3463,NaN
3464,3
3465,1
3466,4
3467,NaN
3468,NaN
3469,2
3470,NaN
3471,1
3472,1
3473,NaN
3474,10
3475,2
3476,NaN
3477,9
3478,NaN
3479,NaN
3480,NaN
3481,NaN
3482,NaN
3483,NaN
3484,NaN
3485,6
3486,NaN
3487,6
3488,14
3489,1
3490,NaN
3491,NaN
3492,NaN
3493,NaN
3494,NaN
3495,3
3496,NaN
3497,1
3498,NaN
3499,NaN
3500,NaN
3501,NaN
3502,NaN
3503,6
3504,NaN
3505,NaN
3506,NaN
3507,NaN
3508,NaN
3509,NaN
3510,1
3511,NaN
3512,NaN
3513,NaN
3514,NaN
3515,NaN
3516,NaN
3517,NaN
3518,1
3519,1
3520,NaN
3521,NaN
3522,NaN
3523,NaN
3524,NaN
3525,NaN
3526,1
3527,1
3528,NaN
3529,NaN
3530,NaN
3531,NaN
3532,NaN
3533,NaN
3534,3
3535,NaN
3536,9
3537,NaN
3538,NaN
3539,NaN
3540,NaN
3541,NaN
3542,NaN
3543,NaN
3544,NaN
3545,1
3546,NaN
3547,NaN
3548,NaN
3549,1
3550,3
3551,NaN
3552,NaN
3553,1
3554,NaN
3555,1
3556,NaN
3557,NaN
3558,NaN
3559,NaN
3560,5
3561,NaN
3562,NaN
3563,NaN
3564,NaN
3565,NaN
3566,NaN
3567,NaN
3568,NaN
3569,NaN
3570,NaN
3571,NaN
3572,NaN
3573,NaN
3574,NaN
3575,NaN
3576,NaN
3577,NaN
3578,1
3579,1
3580,NaN
3581,NaN
3582,2
3583,NaN
3584,NaN
3585,NaN
3586,NaN
3587,NaN
3588,1
3589,1
3590,NaN
3591,NaN
3592,NaN
3593,NaN
3594,NaN
3595,NaN
3596,3
3597,NaN
3598,1
3599,NaN
3600,NaN
3601,1
3602,2
3603,NaN
3604,2
3605,NaN
3606,NaN
3607,NaN
3608,5
3609,NaN
3610,NaN
3611,NaN
3612,3
3613,NaN
3614,1
3615,NaN
3616,1
3617,NaN
3618,NaN
3619,1
3620,NaN
3621,NaN
3622,NaN
3623,NaN
3624,1
3625,NaN
3626,NaN
3627,NaN
3628,1
3629,NaN
3630,NaN
3631,NaN
3632,1
3633,6
3634,1
3635,NaN
3636,NaN
3637,NaN
3638,3
3639,NaN
3640,1
3641,NaN
3642,3
3643,NaN
3644,NaN
3645,29
3646,NaN
3647,NaN
3648,NaN
3649,9
3650,3
3651,NaN
3652,NaN
3653,NaN
3654,NaN
3655,NaN
3656,NaN
3657,NaN
3658,NaN
3659,NaN
3660,NaN
3661,NaN
3662,NaN
3663,NaN
3664,NaN
3665,2
3666,NaN
3667,NaN
3668,NaN
3669,1
3670,NaN
3671,NaN
3672,2
3673,1
3674,NaN
3675,NaN
3676,NaN
3677,1
3678,NaN
3679,NaN
3680,NaN
3681,NaN
3682,NaN
3683,NaN
3684,NaN
3685,NaN
3686,1
3687,NaN
3688,1
3689,NaN
3690,NaN
3691,NaN
3692,NaN
3693,NaN
3694,NaN
3695,NaN
3696,NaN
3697,NaN
3698,NaN
3699,NaN
3700,NaN
3701,1
3702,NaN
3703,1
3704,NaN
3705,NaN
3706,NaN
3707,3
3708,NaN
3709,NaN
3710,NaN
3711,NaN
3712,NaN
3713,NaN
3714,NaN
3715,NaN
3716,NaN
3717,NaN
3718,NaN
3719,NaN
3720,1
3721,3
3722,3
3723,NaN
3724,NaN
3725,NaN
3726,NaN
3727,NaN
3728,NaN
3729,6
3730,NaN
3731,NaN
3732,4
3733,NaN
3734,NaN
3735,NaN
3736,NaN
3737,1
3738,NaN
3739,NaN
3740,1
3741,1
3742,6
3743,NaN
3744,3
3745,3
3746,NaN
3747,NaN
3748,NaN
3749,NaN
3750,1
3751,NaN
3752,NaN
3753,2
3754,2
3755,NaN
3756,1
3757,NaN
3758,2
3759,NaN
3760,NaN
3761,NaN
3762,1
3763,NaN
3764,NaN
3765,1
3766,NaN
3767,NaN
3768,NaN
3769,NaN
3770,NaN
3771,NaN
3772,NaN
3773,NaN
3774,NaN
3775,NaN
3776,NaN
3777,NaN
3778,2
3779,NaN
3780,NaN
3781,NaN
3782,NaN
3783,NaN
3784,1
3785,NaN
3786,NaN
3787,NaN
3788,NaN
3789,1
3790,NaN
3791,NaN
3792,NaN
3793,1
3794,NaN
3795,NaN
3796,NaN
3797,2
3798,1
3799,NaN
3800,6
3801,NaN
3802,NaN
3803,NaN
3804,NaN
3805,NaN
3806,1
3807,NaN
3808,NaN
3809,NaN
3810,NaN
3811,NaN
3812,NaN
3813,NaN
3814,NaN
3815,1
3816,NaN
3817,NaN
3818,NaN
3819,NaN
3820,NaN
3821,NaN
3822,2
3823,NaN
3824,3
3825,NaN
3826,NaN
3827,NaN
3828,NaN
3829,NaN
3830,NaN
3831,NaN
3832,3
3833,NaN
3834,NaN
3835,NaN
3836,NaN
3837,9
3838,NaN
3839,NaN
3840,NaN
3841,NaN
3842,NaN
3843,NaN
3844,NaN
3845,NaN
3846,3
3847,NaN
3848,8
3849,NaN
3850,NaN
3851,NaN
3852,NaN
3853,1
3854,NaN
3855,NaN
3856,NaN
3857,4
3858,NaN
3859,NaN
3860,NaN
3861,1
3862,NaN
3863,NaN
3864,NaN
3865,NaN
3866,NaN
3867,NaN
3868,NaN
3869,NaN
3870,NaN
3871,1
3872,NaN
3873,NaN
3874,1
3875,NaN
3876,1
3877,NaN
3878,NaN
3879,NaN
3880,1
3881,NaN
3882,NaN
3883,NaN
3884,NaN
3885,NaN
3886,1
3887,NaN
3888,1
3889,NaN
3890,4
3891,NaN
3892,NaN
3893,NaN
3894,NaN
3895,NaN
3896,NaN
3897,NaN
3898,1
3899,NaN
3900,NaN
3901,NaN
3902,NaN
3903,3
3904,NaN
3905,1
3906,NaN
3907,NaN
3908,NaN
3909,NaN
3910,NaN
3911,NaN
3912,3
3913,NaN
3914,NaN
3915,NaN
3916,NaN
3917,NaN
3918,NaN
3919,NaN
3920,NaN
3921,1
3922,NaN
3923,NaN
3924,NaN
3925,1
3926,NaN
3927,NaN
3928,NaN
3929,NaN
3930,NaN
3931,NaN
3932,1
3933,NaN
3934,NaN
3935,NaN
3936,NaN
3937,NaN
3938,NaN
3939,NaN
3940,NaN
3941,2
3942,NaN
3943,2
3944,NaN
3945,NaN
3946,NaN
3947,NaN
3948,NaN
3949,NaN
3950,9
3951,NaN
3952,NaN
3953,NaN
3954,1
3955,NaN
3956,NaN
3957,NaN
3958,NaN
3959,2
3960,NaN
3961,NaN
3962,NaN
3963,NaN
3964,NaN
3965,NaN
3966,1
3967,NaN
3968,10
3969,NaN
3970,NaN
3971,NaN
3972,NaN
3973,NaN
3974,NaN
3975,1
3976,NaN
3977,1
3978,NaN
3979,NaN
3980,NaN
3981,NaN
3982,NaN
3983,NaN
3984,3
3985,NaN
3986,NaN
3987,15
3988,NaN
3989,2
3990,NaN
3991,2
3992,NaN
3993,NaN
3994,NaN
3995,2
3996,NaN
3997,NaN
3998,NaN
3999,NaN
4000,NaN
4001,NaN
4002,1
4003,NaN
4004,5
4005,NaN
4006,NaN
4007,NaN
4008,NaN
4009,NaN
4010,1
4011,NaN
4012,1
4013,1
4014,NaN
4015,NaN
4016,NaN
4017,7
4018,2
4019,1
4020,NaN
4021,2
4022,4
4023,1
4024,NaN
4025,NaN
4026,NaN
4027,NaN
4028,NaN
4029,1
4030,NaN
4031,6
4032,1
4033,4
4034,2
4035,NaN
4036,NaN
4037,NaN
4038,NaN
4039,NaN
4040,NaN
4041,NaN
4042,10
4043,NaN
4044,NaN
4045,NaN
4046,NaN
4047,NaN
4048,NaN
4049,NaN
4050,NaN
4051,5
4052,4
4053,NaN
4054,NaN
4055,4
4056,6
4057,NaN
4058,NaN
4059,NaN
4060,NaN
4061,NaN
4062,NaN
4063,NaN
4064,NaN
4065,NaN
4066,4
4067,NaN
4068,NaN
4069,NaN
4070,5
4071,NaN
4072,1
4073,NaN
4074,NaN
4075,NaN
4076,NaN
4077,NaN
4078,NaN
4079,NaN
4080,1
4081,3
4082,NaN
4083,NaN
4084,NaN
4085,NaN
4086,NaN
4087,NaN
4088,NaN
4089,NaN
4090,NaN
4091,NaN
4092,NaN
4093,NaN
4094,2
4095,NaN
4096,1
4097,NaN
4098,1
4099,NaN
4100,NaN
4101,NaN
4102,NaN
4103,3
4104,NaN
4105,NaN
4106,NaN
4107,1
4108,1
4109,NaN
4110,NaN
4111,NaN
4112,NaN
4113,NaN
4114,1
4115,NaN
4116,NaN
4117,NaN
4118,NaN
4119,NaN
4120,3
4121,NaN
4122,NaN
4123,NaN
4124,NaN
4125,NaN
4126,1
4127,NaN
4128,NaN
4129,NaN
4130,NaN
4131,NaN
4132,NaN
4133,NaN
4134,NaN
4135,NaN
4136,NaN
4137,NaN
4138,NaN
4139,NaN
4140,NaN
4141,NaN
4142,1
4143,NaN
4144,NaN
4145,NaN
4146,NaN
4147,NaN
4148,NaN
4149,NaN
4150,1
4151,NaN
4152,NaN
4153,NaN
4154,NaN
4155,NaN
4156,1
4157,NaN
4158,NaN
4159,1
4160,NaN
4161,NaN
4162,NaN
4163,NaN
4164,NaN
4165,NaN
4166,NaN
4167,NaN
4168,NaN
4169,NaN
4170,NaN
4171,NaN
4172,NaN
4173,1
4174,2
4175,NaN
4176,NaN
4177,NaN
4178,NaN
4179,NaN
4180,NaN
4181,NaN
4182,NaN
4183,1
4184,NaN
4185,NaN
4186,NaN
4187,1
4188,1
4189,NaN
4190,NaN
4191,NaN
4192,NaN
4193,NaN
4194,NaN
4195,NaN
4196,NaN
4197,NaN
4198,NaN
4199,NaN
4200,NaN
4201,NaN
4202,2
4203,NaN
4204,NaN
4205,NaN
4206,NaN
4207,5
4208,14
4209,3
4210,4
4211,2
4212,7
4213,6
4214,NaN
4215,NaN
4216,NaN
4217,NaN
4218,NaN
4219,NaN
4220,NaN
4221,2
4222,NaN
4223,NaN
4224,NaN
4225,NaN
4226,3
4227,9
4228,NaN
4229,NaN
4230,NaN
4231,NaN
4232,NaN
4233,3
4234,NaN
4235,1
4236,NaN
4237,NaN
4238,3
4239,NaN
4240,NaN
4241,2
4242,NaN
4243,NaN
4244,NaN
4245,NaN
4246,NaN
4247,5
4248,NaN
4249,3
4250,1
4251,NaN
4252,NaN
4253,NaN
4254,1
4255,NaN
4256,NaN
4257,NaN
4258,1
4259,NaN
4260,NaN
4261,NaN
4262,NaN
4263,NaN
4264,2
4265,NaN
4266,NaN
4267,NaN
4268,NaN
4269,4
4270,NaN
4271,NaN
4272,NaN
4273,NaN
4274,5
4275,NaN
4276,NaN
4277,3
4278,NaN
4279,NaN
4280,1
4281,NaN
4282,NaN
4283,NaN
4284,2
4285,NaN
4286,NaN
4287,3
4288,NaN
4289,NaN
4290,6
4291,NaN
4292,2
4293,NaN
4294,3
4295,NaN
4296,NaN
4297,NaN
4298,2
4299,NaN
4300,NaN
4301,NaN
4302,NaN
4303,NaN
4304,NaN
4305,NaN
4306,NaN
4307,1
4308,NaN
4309,1
4310,NaN
4311,NaN
4312,1
4313,5
4314,1
4315,3
4316,NaN
4317,NaN
4318,NaN
4319,NaN
4320,NaN
4321,NaN
4322,3
4323,NaN
4324,NaN
4325,NaN
4326,1
4327,NaN
4328,NaN
4329,NaN
4330,NaN
4331,NaN
4332,1
4333,1
4334,NaN
4335,NaN
4336,NaN
4337,NaN
4338,NaN
4339,5
4340,NaN
4341,NaN
4342,1
4343,7
4344,NaN
4345,NaN
4346,NaN
4347,NaN
4348,NaN
4349,NaN
4350,5
4351,NaN
4352,NaN
4353,NaN
4354,NaN
4355,NaN
4356,NaN
4357,NaN
4358,1
4359,1
4360,NaN
4361,NaN
4362,NaN
4363,6
4364,NaN
4365,NaN
4366,NaN
4367,NaN
4368,NaN
4369,1
4370,NaN
4371,NaN
4372,NaN
4373,NaN
4374,1
4375,3
4376,NaN
4377,NaN
4378,NaN
4379,NaN
4380,2
4381,NaN
4382,NaN
4383,1
4384,1
4385,NaN
4386,NaN
4387,NaN
4388,NaN
4389,NaN
4390,NaN
4391,NaN
4392,2
4393,NaN
4394,1
4395,NaN
4396,NaN
4397,NaN
4398,2
4399,NaN
4400,NaN
4401,NaN
4402,7
4403,NaN
4404,NaN
4405,NaN
4406,9
4407,NaN
4408,NaN
4409,3
4410,NaN
4411,NaN
4412,6
4413,NaN
4414,NaN
4415,NaN
4416,NaN
4417,NaN
4418,NaN
4419,NaN
4420,NaN
4421,1
4422,NaN
4423,NaN
4424,NaN
4425,NaN
4426,NaN
4427,NaN
4428,NaN
4429,NaN
4430,1
4431,NaN
4432,NaN
4433,NaN
4434,NaN
4435,NaN
4436,NaN
4437,NaN
4438,9
4439,1
4440,NaN
4441,NaN
4442,NaN
4443,NaN
4444,NaN
4445,NaN
4446,NaN
4447,3
4448,NaN
4449,NaN
4450,NaN
4451,NaN
